公司名称                     	 联系人    	 电话 {:<}     	 地址 {:<} 	
 深圳市富金鑫科技有限公司	     	丁荣	     	13480785368	     	广东 深圳
广州市誉翔电脑绣花机配件商店	     	杨有咏	     	13632366033	     	广东 广州
广州金奥贸易有限公司	     	18664681527	     	18664681527	     	广东 广州
南丰二手机械厂	     	张生	     	17674571576	     	广东 东莞
东莞市樟木头维佳工控自动化设备经营部	     	许芸	     	18123619659	     	广东 东莞东莞市樟木头时代电子城
深圳市长诚达电子设备有限公司	     	余静茹	     	13510185057	     	广东 深圳
高州市陈记废品收购站	     	吴女士	     	13727796967	     	广东 茂名
客车之家（广州）汽车有限公司	     	尹庆兰	     	13922403396	     	广东 广州
广州宗本仪器仪表有限公司	     	廖女士	     	18675437696	     	广东 广州
东莞市塘厦和兴电子仪器经营部	     	陈澎	     	18825561478	     	广东 东莞
东莞华诚二手印刷设备	     	吴生	     	15015293290	     	广东 东莞东莞凤岗水心工业
广州全松机械设备有限公司	     	温伟添	     	13246553780	     	广东 广州
广东废旧纤维袋回收公司	     	李畅	     	18476621101	     	广东 佛山
东莞市宇德金属材料有限公司	     	何先生	     	18029038939	     	广东 东莞
深圳鑫亿达废料回收废品回收再生资源回收公司	     	陶山	     	15915440317	     	广东 深圳
益飞机械(深圳)有限公司	     	李奕萍	     	15915307710	     	广东 深圳中国广东深圳市福永怀德机械市场公司电话：86075527373963公司传真：075527349961
广东佛山曙光工程塑胶有限公司	     	梁生	     	15975735512	     	广东 佛山中国广东佛山市禅城区禅城区汾江南路公司电话：8675783829180公司传真：075783829180
中山市精速机械设备有限公司	     	熊建新	     	13924711089	     	广东 中山中国广东中山市三乡镇古鹤花坛海鹤楼首层公司电话：86076023802786公司传真：076023802785
深圳市精工达机械设备有限公司	     	吉振江	     	13802249728	     	广东 深圳中国广东深圳市宝安区深圳市宝安区沙井新桥第二工业区...公司电话：86075527254189公司传真：075527254181
深圳市桥冠印刷设备有限公司	     	严小姐	     	18723169828	     	广东 深圳中国广东深圳市罗湖区人民南路3005号深房广场B座2501...公司电话：8675582288203公司传真：075582288205
57-88754045	     	：鸿达办公设备有限公司	     	01321-1163214,1321-1163214	     	广东 佛山中国.广东省.佛山市.三水区公司电话：01321-1163214,1321-1163214公司传真：0757-88754045
深圳市宝安区福永贝恩科技电子厂(广州办)	     	王云锋	     	13422325790	     	广东 中国广东恩平市外资民资工业区公司电话：867507000000公司传真：020-86294471
深圳市观兰兴隆废旧二手机器废品回收公司	     	张亮	     	13480953728	     	广东 深圳中国广东深圳市宝安区深圳市观兰街道新田创新工业圆公司电话：86075513480953728公司传真：0752-13825442872
佛山天马废油回收公司	     	陈恺	     	13695181345	     	广东 佛山中国广东佛山市南海区佛山市南海区西樵镇民乐工业区...公司电话：86075713674086488公司传真：075713674086488
奕亨国际(东莞)进出口代理有限公司	     	梁晓梅	     	13610215614	     	广东 东莞中国广东东莞市东莞市南城区新城市中心第一国际4号楼...公司电话：86076921685258公司传真：076921681711
广东粤西再生资源有限公司	     	徐世乾	     	13420915776	     	广东 茂名中国广东茂名市茂港区东莞市樟木头镇新城市广场249号公司电话：8606682609505公司传真：076987184510
广东省东莞市翔驰塑胶电子有限公司	     	卢碧云	     	13168447789	     	广东 东莞中国广东东莞市广东省东莞市高镇高龙...工业区二区458号公司电话：86076981339816公司传真：076981135809
