公司名称                     	 联系人    	 电话 {:<}     	 地址 {:<} 	
 四川巴洛德门业有限公司	     	储小姐	     	15378184648	     	四川 成都
四川奥太利建筑工程有限公司	     	许万强	     	18280123452	     	四川 成都四川成都武侯区公司官网：www.scatl888.com公司传真：028-87769248
四川大西洋焊接材料有限公司	     	张琼	     	17153203682	     	四川 自贡马冲口86号公司官网：http://www.scdxy.huangye88.com公司电话：0171-53203682公司传真：0171-53203682
-0813-8894719	     	张先生先生(业务)	     	称：自贡市有限公司	     	四川 自贡四川 自贡市 大安公司电话：86-0813-8894719公司传真：86-0813-
-028-85287580	     	：四川新大洋焊接材料有限公司	     	86-028-85287580	     	四川 成都四川 成都市 成都市高新区成新路三环路口公司官网：http://cdxdy.com公司电话：86-028-85287580公司传真：86-028-85287580
 0810 13731581770	     	张宇	     	称：四川正元特种焊条材料厂	     	四川 自贡四川 自贡市 自贡四地工业区公司官网：http://www.zhongtaihantiao.cn公司电话：86 0810 13731581770公司传真：86 0810 13731581770
 0816 3367573	     	许晓东	     	称：四川艺精技术开发总公司	     	四川 绵阳四川 江油市 四川省江油市德胜南路87号公司官网：http://www.scyjjt.cn公司电话：86 0816 3367573公司传真：86 0816 3367573
 自贡市 大安区马吃水马桑沟自贡市南方化工厂	     	：自贡环球焊接材料有限公司	     	86-0813-2629589	     	四川 自贡四川 自贡市 大安区马吃水马桑沟自贡市南方化工厂公司电话：86-0813-2629589
德阳桂兴不锈钢制品有限公司	     	刘佩福	     	18016133951	     	四川 德阳公司电话：0838-2430788
-0813-5202556	     	徐宏先生(经理)	     	称：自贡市立兴实业有限公司	     	四川 自贡四川 自贡市大安区 高硐1组公司电话：86-0813-5202556公司传真：86-0813-5202556
-028-66627756	     	陈东华先生(店长)	     	称：成都致弘物质贸易有限公司	     	四川 成都四川 成都市 成都市一环路北一段39号公司电话：86-028-66627756公司传真：86-028-87631906
-028-82243628	     	何倩女士(采购)	     	称：城南铁厂	     	四川 成都四川 成都市 崇州三江古泉村公司电话：86-028-82243628公司传真：86-028-
成都旺泰教育咨询有限公司	     	康俊	     	13036688803	     	四川 成都清江东路118号2栋201公司官网：www.jyzxw.net公司电话：028-69755976
成都朝东焊接设备有限公司	     	王木娟	     	18081078698	     	四川 成都公司电话：028-83916461
四川华创焊锡制品公司	     	牟先生	     	15828332668	     	四川 成都成都郫县安靖镇御景路140号公司电话：028-69160761
四川巴洛德门业有限公司	     	储小姐	     	15378184648	     	四川 成都
四川奥太利建筑工程有限公司	     	许万强	     	18280123452	     	四川 成都四川成都武侯区公司官网：www.scatl888.com公司传真：028-87769248
四川大西洋焊接材料有限公司	     	张琼	     	17153203682	     	四川 自贡马冲口86号公司官网：http://www.scdxy.huangye88.com公司电话：0171-53203682公司传真：0171-53203682
四川巴洛德门业有限公司	     	储小姐	     	15378184648	     	四川 成都
四川奥太利建筑工程有限公司	     	许万强	     	18280123452	     	四川 成都四川成都武侯区公司官网：www.scatl888.com公司传真：028-87769248
四川大西洋焊接材料有限公司	     	张琼	     	17153203682	     	四川 自贡马冲口86号公司官网：http://www.scdxy.huangye88.com公司电话：0171-53203682公司传真：0171-53203682
四川巴洛德门业有限公司	     	储小姐	     	15378184648	     	四川 成都
四川奥太利建筑工程有限公司	     	许万强	     	18280123452	     	四川 成都四川成都武侯区公司官网：www.scatl888.com公司传真：028-87769248
四川大西洋焊接材料有限公司	     	张琼	     	17153203682	     	四川 自贡马冲口86号公司官网：http://www.scdxy.huangye88.com公司电话：0171-53203682公司传真：0171-53203682
四川巴洛德门业有限公司	     	储小姐	     	15378184648	     	四川 成都
四川奥太利建筑工程有限公司	     	许万强	     	18280123452	     	四川 成都四川成都武侯区公司官网：www.scatl888.com公司传真：028-87769248
四川大西洋焊接材料有限公司	     	张琼	     	17153203682	     	四川 自贡马冲口86号公司官网：http://www.scdxy.huangye88.com公司电话：0171-53203682公司传真：0171-53203682
