公司名称                     	 联系人    	 电话 {:<}     	 地址 {:<} 	
 佛山市广兆隆不锈钢有限公司	     	梁女士	     	13726218459	     	广东 佛山
深圳华美板材有限公司	     	胡长春	     	18820185520	     	广东 深圳宝安区松岗镇华美路1号
颖峰揭阳不锈钢原材料有限公司	     	袁峰	     	13413956885	     	广东 揭阳广东省揭阳市榕城区乔南不锈钢市场
佛山鑫包钢不锈钢有限公司	     	邓经理	     	13929901500	     	广东 佛山
东莞市歌德金属材料有限公司	     	苟小姐	     	15382821225	     	广东 东莞
东莞市维景金属材料有限公司	     	何志生	     	13538588879	     	广东 东莞
佛山市锐镁铝业有限公司	     	覃小姐	     	13902856748	     	广东 佛山
东莞市欧艺德金属材料有限公司	     	陈经理	     	13925832846	     	广东 东莞长安镇宵边工业区公司电话：0769-81589612公司传真：0769-27206260
深圳鹏大金属材料有限公司	     	杨经理	     	18822855616	     	广东 广州
深圳市互联配送特殊钢有限公司	     	徐先生	     	13823195623	     	广东 深圳深圳市宝安区沙井街道新二庄村路41号金塘工业区公司官网：www.1haomocai.com公司电话：0755-29889733
深圳市华镍特种合金有限公司	     	林经理	     	18926488551	     	广东 深圳
东莞市得锯五金材料有限公司	     	吴刚	     	13326867984	     	广东 东莞
广东宁兴特钢贸易有限公司	     	包生禄	     	13827241319	     	广东 东莞广东东莞大朗富民工业园一园公司官网：http://www.ningsteel.cn/公司电话：0769-89320382公司传真：0769-89320382
佛山鑫圳贸易有限公司	     	小陶	     	18928681734	     	广东 佛山
东莞市巨智金属材料有限公司	     	刘俊超	     	13688952543	     	广东 东莞
东莞市台康金属材料有限公司	     	康小姐	     	13799623004	     	广东 东莞东莞市长安镇沙头工业区
东莞市欧艺德金属材料有限公司	     	李恒龙	     	13392712556	     	广东 东莞东莞市长安镇宵边工业区公司电话：0769-81589613公司传真：0769-27206260
东莞市邦诺金属材料有限公司	     	周伟	     	15217797702	     	广东 东莞
东莞市沪航进口金属材料有限公司	     	廖海	     	13532434866	     	广东 东莞东莞市长安镇宵边社区新伟润工业园公司电话：0769-82765899公司传真：0769-81589130
佛山市大宋钢铁有限公司	     	薛洋	     	17322789109	     	广东 佛山乐从钢铁世界B1区南3路10号公司电话：0757-28839109公司传真：0757-28839109
东莞市启越金属材料有限公司	     	林绘	     	13825778144	     	广东 东莞
深圳市易捷送激光加工服务有限公司	     	张丽梅	     	13902943051	     	广东 深圳中国广东深圳市南山区龙华大浪世锋工业园C栋1楼公司电话：86075586161302公司传真： 
深圳市宝安区石岩博士泰机械经营部	     	谢先炜	     	13828771923	     	广东 深圳
广东省佛山市莱特镁轻合金有限公司	     	何小姐	     	13695178814	     	广东 佛山中国广东佛山市广东省佛山市南海区大沥盐步岳利工业区公司电话：86075713695178814公司传真：075781109873
东莞忠发废铁厂	     	曾兵兵	     	13544663701	     	广东 东莞
深圳市全胜和模具钢材有限公司	     	曹生	     	13662680587	     	广东 深圳
佛山市齐鲁特钢钢材有限公司	     	鲍志喜	     	13902892527	     	广东 佛山中国广东佛山市顺德区陈村镇谭村力源（金属）物流城C...公司电话：86075723307858公司传真：075723302527
