公司名称                     	 联系人    	 电话 {:<}     	 地址 {:<} 	
 广州赛迪特生物科技有限公司	     	崔先生	     	13112277361	     	广东 广州
深圳博艺通讯	     	彭焕亮	     	17708329442	     	广东 深圳深圳宝安区
四会市张大姐诚信翡翠玉器行	     	支女士	     	18507589978	     	广东 肇庆公司电话：0758-1359829
东莞市茶山精典服装经营部	     	邓生	     	18281392319	     	广东 东莞
普宁宇群服饰公司	     	庄生	     	15766795791	     	广东 揭阳
深圳市杰达电子有限公司	     	何先生	     	15817450747	     	广东 深圳
广东柏兰生物科技有限公司	     	郑向阳	     	13544445480	     	广东 佛山公司电话：0757-82013996
澜庭集深圳分公司	     	刘治伶	     	17674540998	     	广东 深圳
东莞市新房家居用品有限公司	     	赖怡晖	     	18476429835	     	广东 东莞
东莞市乾元木艺有限公司	     	张岳萍	     	18825568029	     	广东 东莞公司电话：0769-81626991
广州皇族名表有限公司	     	李生	     	18826798120	     	广东 广州
四会市玉言九鼎珠宝有限公司	     	方国勇	     	18666795959	     	广东 肇庆公司电话：0758-3287858
北京乐人乐器有限公司	     	李经理	     	13246453391	     	广东 广州
广州御晟堂文化有限公司	     	饶小姐	     	13539420613	     	广东 广州
广州劢网康信息技术有限公司	     	张力	     	13825150865	     	广东 广州
深圳辰兴支付信息技术有限公司	     	冯盛	     	18312348824	     	广东 深圳
广东省广州市劢网康网络有限公司	     	张生	     	15178233726	     	广东 广州
广州贝左贸易有限公司	     	刘继聪	     	18620295343	     	广东 广州
深圳精锐易修电子科技有限公司	     	李先生	     	13026655180	     	广东 深圳
广州市镁琳服饰贸易公司	     	江开闽	     	18318127149	     	广东 广州
深圳东创电子有限公司	     	邬先生	     	13530528815	     	广东 深圳
075584659980	     	罗富	     	称：深圳市龙岗区平湖镇升发针车行	     	广东 深圳中国广东深圳市龙岗区深圳市平湖镇平龙西路58号公司电话：86075584659980公司传真：075584654800
佛山平安机械有限公司	     	顾勇刚	     	15976617860	     	广东 佛山中国广东佛山市南海区大沥镇广云路丹邱牌坊侧（即321...公司电话：86075781182186
东莞市长安朝瑞五金经营部技术部	     	柳飞	     	13712018760	     	广东 东莞中国广东东莞市长安镇新安社区麦园路公司电话：86076913712018760公司传真：07692018760
广州市番禺区钟村镇游之解自行车店	     	罗英武	     	13556042933	     	广东 广州中国广东广州市番禺区钟村镇骏业路锦绣生态园南区2座9...公司电话：8602061962012
广州市荔湾区顺达有机玻璃工艺厂	     	宋志全	     	13710829689	     	广东 广州中国广东广州市荔湾区广州市荔湾区桥中北路裕景街二巷...公司电话：8602022290786公司传真：02022290940
顺利企业金骁手袋皮具厂	     	郭新华	     	13712075018	     	广东 东莞中国广东东莞市企石镇振华西二横路公司电话：86076986760511公司传真：082076986760561
