公司名称                     	 联系人    	 电话 {:<}     	 地址 {:<} 	
 深圳中正国际艺术品拍卖有限公司	     	林生	     	18138789727	     	广东 深圳深圳罗湖区彭年广场40楼整层
深圳乾龙国际艺术品文化传播有限公司	     	贺谭平	     	17503017891	     	广东 深圳
深圳市雍乾盛世艺术交易平台	     	许子友	     	17620425619	     	广东 深圳
深圳雍乾盛世艺术品展览销售有限公司	     	潘雪丹	     	13128881191	     	广东 深圳
深圳乾龙国际艺术品文化传播有限公司	     	贺谭平	     	17503017891	     	广东 深圳深圳市南山区水湾1979广场11E
深圳中藏文化有限公司	     	李小虎	     	15625284762	     	广东 深圳
深圳太古艺术品拍卖有限公司	     	郑楚珊	     	13168744216	     	广东 深圳
广州溯源文化有限公司	     	杨镇超	     	15112402557	     	广东 广州
大余县东宏旅游工艺品有限公司	     	郭幼兰	     	13310812313	     	广东 东莞
广州龙腾传媒古董古玩交易中心	     	戚广明	     	18926162756	     	广东 广州
香港拍卖有限公司	     	易总监	     	18680528115	     	广东 广州
广州龙腾传媒	     	卢先	     	18665563487	     	广东 广州
深圳雍乾盛世艺术品展览销售有限公司	     	卓秋萍	     	18038081472	     	广东 深圳
深圳瀚尊国际拍卖有限公司	     	黄师傅	     	15989422490	     	广东 深圳
珠海红太阳国际艺术	     	谢林	     	15323602838	     	广东 珠海
深圳立信拍卖有限公司	     	李经理	     	18128800490	     	广东 深圳
深圳雍乾盛世展览销售有限公司	     	练经理	     	18038118743	     	广东 深圳
深圳雍乾盛世艺术品展览销售有限公司	     	袁陆	     	13532346146	     	广东 深圳
深圳宝德交易有限公司	     	李巧	     	18033093457	     	广东 深圳
深圳宝德拍卖公司	     	乾乾	     	18098934773	     	广东 深圳
深圳中皇国际拍卖有限公司	     	王猛	     	18038065164	     	广东 深圳
广州溯源文化传播有限公司	     	陈观珍	     	13728680149	     	广东 广州广东省广州市越秀区环市东路403号广州国际电子大厦902
深圳翰尊国际拍卖有限公司	     	叶留阳	     	17520149128	     	广东 深圳
广州晟藏国际艺术品交易公司	     	陈永尚	     	15875996484	     	广东 广州广州天河
广州广艺艺术品展览有限公司	     	钟顾问	     	13729402370	     	广东 广州
深圳中天艺术品管理有限公司	     	谢经理	     	18588225168	     	广东 深圳深圳南山东滨路荔源广场
珠海红太阳国际艺术品展览有限公司	     	黎伟鹏	     	13727026224	     	广东 珠海
